posting_key,employer,industry,title,role_family,job_level,ats_platform,url,metro,study_metro,tier,state,census_region,mandate_state,seniority_rank,seniority_label,early_career,distance_miles,work_arrangement,remote_eligible,posted_at,posting_age_days,first_seen_run,last_seen_run,yrs_exp_min,yrs_exp_excerpt,pay_disclosed,pay_min,pay_max,pay_midpoint,pay_range_width,pay_source,pay_unit_original,hourly_original,pay_single_figure,pay_excerpt,description_hash,description_chars,degree_required,degree_stem,advanced_degree_pref,prior_internship_req,certification_req,skill_python_r,skill_sql,skill_cloud,skill_ml_ai,skill_viz_bi,skill_big_data,soft_teamwork,soft_communication,soft_leadership,soft_problem_solving,travel_required,on_call,security_clearance,union_role,sponsorship_unavailable,benefit_health,benefit_retirement,benefit_bonus,benefit_equity,benefit_paid_leave,benefit_tuition,benefit_relocation,benefit_wellness
422b5b8c8e5f34eb,QTS Data Centers,data_center,Land Development Project Specialist,siting_dev,0,workday,https://qtsdatacenters.wd5.myworkdayjobs.com/QTS/job/Irving-TX/Pre-Development-Project-Analyst_R2026-1655,,0,,TX,south,0,2,mid,1,,unspecified,0,2026-09-16,5,2026-09-21,2026-09-21,2,2-4 year,0,,,,,,,0,0,,bd01ed470b3b22bf,7618,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,1,1,1,1,0,1
57830e6cebdb40a4,QTS Data Centers,data_center,Sr. Software Engineer,software_data,0,workday,https://qtsdatacenters.wd5.myworkdayjobs.com/QTS/job/Suwanee-GA/Sr-Software-Engineer_R2026-1942-1,northern_virginia,1,3,GA,south,0,3,senior,0,9.15,unspecified,0,2026-09-03,18,2026-09-21,2026-09-21,2,2 years of experience,0,,,,,,,0,0,,9cb5486d8f26e591,3278,1,1,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
728e0ad3e401b6b2,QTS Data Centers,data_center,Senior Financial Reporting Analyst,other,2,workday,https://qtsdatacenters.wd5.myworkdayjobs.com/QTS/job/Overland-Park-KS/Senior-Financial-Reporting-Analyst_R2026-1948,,0,,KS,midwest,0,3,senior,0,,unspecified,0,2026-09-03,18,2026-09-21,2026-09-21,,,0,,,,,,,0,0,,7a661a01746760ba,2876,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
54db89f259491133,QTS Data Centers,data_center,Senior FP&A Analyst - Budget,market_commercial,2,workday,https://qtsdatacenters.wd5.myworkdayjobs.com/QTS/job/Overland-Park-KS/Senior-FP-A-Analyst---Budget_R2026-1815,,0,,KS,midwest,0,3,senior,0,,unspecified,0,2026-08-17,35,2026-09-21,2026-09-21,,,0,,,,,,,0,0,,2e16112b9c258340,6148,1,0,0,0,0,0,0,0,1,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
7a2ede2aee96c672,QTS Data Centers,data_center,"Analyst OR Senior Associate, Capital Markets",market_commercial,3,workday,https://qtsdatacenters.wd5.myworkdayjobs.com/QTS/job/Duluth-GA/Analyst-OR-Senior-Associate--Capital-Markets_R2026-1665-1,,0,,GA,south,0,3,senior,0,,unspecified,0,2026-08-03,49,2026-09-21,2026-09-21,,,0,,,,,,,0,0,,934292b016571018,4849,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
9e1f09aadeb5c392,QTS Data Centers,data_center,Construction Services Procurement Analyst,market_commercial,2,workday,https://qtsdatacenters.wd5.myworkdayjobs.com/QTS/job/Irving-TX/Construction-Services-Procurement-Analyst_R2026-1624-1,,0,,TX,south,0,2,mid,1,,unspecified,0,2026-07-29,54,2026-09-21,2026-09-21,2,2–3 year,0,,,,,,,0,0,,7b39cee6c35ab0d7,4820,1,1,0,0,0,0,1,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
b43ade8e0e9f86a4,QTS Data Centers,data_center,Land Development Project Specialist,siting_dev,0,workday,https://qtsdatacenters.wd5.myworkdayjobs.com/QTS/job/Denver-CO/Pre-Development-Project-Analyst_R2026-1574-1,denver,1,3,CO,west,1,2,mid,1,0.0,unspecified,0,2026-07-22,61,2026-09-21,2026-09-21,1,1 - 2 year,1,88963.5,136048.92,112506.21,47085.42000000001,text,year,0,0,"$88,963.50 - 136,048.92",044677fd3788d9d9,10037,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,1,1,1,0,1
0a0956c88d4455ce,QTS Data Centers,data_center,Senior DevOps Engineer-1,other,0,workday,https://qtsdatacenters.wd5.myworkdayjobs.com/QTS/job/Ashburn-VA/Senior-DevOps-Engineer-1_R2026-0017-1,northern_virginia,1,3,VA,south,1,3,senior,0,9.15,unspecified,0,2026-01-08,256,2026-09-21,2026-09-21,,,0,,,,,,,0,0,,79c78ceccf6aa9d2,4292,1,1,0,0,1,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,1,1,0,1,1,0,1
a022bd22cd4b7468,STACK Infrastructure,data_center,AI Application Engineer,ai_ml,0,workday,https://stackinfra.wd108.myworkdayjobs.com/STACK_AMER/job/Denver-CO/AI-Application-Engineer_JR00354,denver,1,3,CO,west,1,2,mid,0,0.0,hybrid,0,2026-08-28,24,2026-09-21,2026-09-21,,,1,128260.0,146017.59,137138.79499999998,17757.589999999997,text,year,0,0,"$128,260.00 - $146,017.59",a8bca40d795bac17,7315,1,1,0,0,0,1,1,1,1,1,1,1,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0
e80d3fbd8373cd83,STACK Infrastructure,data_center,Investment Analyst,market_commercial,2,workday,https://stackinfra.wd108.myworkdayjobs.com/STACK_AMER/job/Denver-CO/Investment-Analyst_JR00282-1,denver,1,3,CO,west,1,2,mid,0,0.0,unspecified,0,2026-08-28,24,2026-09-21,2026-09-21,,,1,76320.0,83740.0,80030.0,7420.0,text,year,0,0,"$76,320.00 - $83,740.00",e977d2fb2fd7aa3e,5355,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,1,0,0,0
edfbef5c02bbab6c,STACK Infrastructure,data_center,AI Platform Operations Manager,ai_ml,0,workday,https://stackinfra.wd108.myworkdayjobs.com/STACK_AMER/job/Denver-CO/Cloud-Infrastructure-and-Automation-Engineer_JR00113,denver,1,3,CO,west,1,5,manager,0,0.0,unspecified,0,2026-08-25,27,2026-09-21,2026-09-21,,,1,128260.0,146017.59,137138.79499999998,17757.589999999997,text,year,0,0,"$128,260.00 - $146,017.59",bc2e8e3694d7c0ba,10109,1,1,0,0,0,1,0,1,1,1,1,1,0,0,1,1,1,0,0,0,1,1,0,0,1,0,0,0
b64043db7d3fb7d9,Vantage Data Centers,data_center,"Business Operations Program Analyst, NA",other,2,workday,https://vantagedc.wd1.myworkdayjobs.com/Vantage/job/Denver-Colorado/Business-Operations-Program-Analyst--NA_R20730,northern_virginia,1,3,CO,west,1,2,mid,0,9.15,unspecified,0,2026-09-11,10,2026-09-21,2026-09-21,,,1,130000.0,140000.0,135000.0,10000.0,text,year,0,0,"$130,000 - $140,000",d6f1bbf95f972c6f,8587,1,1,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,1,1,0,0,1,0,0,1
73797a0fbb9b22bc,Vantage Data Centers,data_center,"Procurement Analyst, NA",market_commercial,2,workday,https://vantagedc.wd1.myworkdayjobs.com/Vantage/job/Remote---US/Procurement-Analyst--NA_R22077,remote_national,0,0,,,0,2,mid,1,,remote,1,2026-09-08,13,2026-09-21,2026-09-21,1,1 to 3 year,0,,,,,,,0,0,,e70a255674349acb,6533,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
12aee94ea74db77f,Vantage Data Centers,data_center,"Sustainability Data Lead, Global",sustainability,0,workday,https://vantagedc.wd1.myworkdayjobs.com/Vantage/job/Denver-Colorado/Sustainability-Data-Lead--Global_R23984,denver,1,3,CO,west,1,3,senior,0,0.0,unspecified,0,2026-09-02,19,2026-09-21,2026-09-21,7,7–10 year,1,125000.0,135000.0,130000.0,10000.0,text,year,0,0,"$125,000 - $135,000",be2a4db83a095740,13243,1,1,1,0,0,1,1,1,0,1,1,1,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,1
a40a6f10c8fa50f7,Vantage Data Centers,data_center,"Director, AI Delivery, Global",ai_ml,0,workday,https://vantagedc.wd1.myworkdayjobs.com/Vantage/job/Remote---US/Director--AI-Delivery--Global_R24387,remote_national,0,0,,,0,6,director,0,,remote,1,2026-09-01,20,2026-09-21,2026-09-21,,,1,200000.0,210000.0,205000.0,10000.0,text,year,0,0,"$200,000-210,000",8eb0e15d7849d990,9512,1,1,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,1
6e65091b73ae5845,Vantage Data Centers,data_center,"Senior Procurement Analyst, NA",market_commercial,2,workday,https://vantagedc.wd1.myworkdayjobs.com/Vantage/job/Ashburn-Virginia/Senior-Procurement-Analyst--NA_R24371,northern_virginia,1,3,VA,south,1,3,senior,0,9.15,onsite,0,2026-08-24,28,2026-09-21,2026-09-21,,,1,95000.0,105000.0,100000.0,10000.0,text,year,0,0,"$95,000-105,000",49381d3be212ce6f,8011,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,1
901cda17c0245d38,Vantage Data Centers,data_center,"Business Analyst, Budget Planning & Financial Operations, Global",software_data,2,workday,https://vantagedc.wd1.myworkdayjobs.com/Vantage/job/Remote---US/Business-Analyst--Budget-Planning---Financial-Operations--Global_R24325,remote_national,0,0,,,0,2,mid,1,,remote,1,2026-08-18,34,2026-09-21,2026-09-21,2,2 to 5 year,0,,,,,,,0,0,,f2b356561992504d,10213,1,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
899fb0f063462cf8,Vantage Data Centers,data_center,"Sr Data Engineer, Data Analytics & Intelligence, NA",software_data,0,workday,https://vantagedc.wd1.myworkdayjobs.com/Vantage/job/Denver-Colorado/Sr-Data-Engineer--Data-Analytics---Intelligence--NA_R23782,denver,1,3,CO,west,1,3,senior,0,0.0,onsite,0,2026-07-15,68,2026-09-21,2026-09-21,5,5–8 year,1,130000.0,155000.0,142500.0,25000.0,text,year,0,0,$ 130k -155k,edb17f23ca7b4fe1,12453,0,1,0,0,0,1,1,1,1,1,1,1,0,1,0,1,0,0,0,0,1,1,0,0,1,0,0,1
58e51d7ab2bc51c7,Vantage Data Centers,data_center,"Senior Manager, Capital Markets, NA",market_commercial,0,workday,https://vantagedc.wd1.myworkdayjobs.com/Vantage/job/Denver-Colorado/Senior-Manager--Capital-Markets--NA_R23666,denver,1,3,CO,west,1,5,manager,0,0.0,unspecified,0,2026-07-10,73,2026-09-21,2026-09-21,,,1,135000.0,145000.0,140000.0,10000.0,text,year,0,0,"$135,000 - $145,000",25e03da0b1c30335,6624,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,1,1,0,0,1,0,0,1
263f512ae420967d,Vistra,utility,Associate Data Analyst-Retail,software_data,2,workday,https://vst.wd5.myworkdayjobs.com/vistra_careers/job/Irving-Texas/Associate-Data-Analyst-Retail_40015958-2,,0,,TX,south,0,1,entry,1,,unspecified,0,2026-08-31,21,2026-09-21,2026-09-21,1,1-3 year,0,,,,,,,0,0,,ab706aec9c90039e,4295,0,1,0,0,0,1,1,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
968e96f2c55709ba,Vistra,utility,"Engineer, Grid Integration and Interconnection Services",grid_power,0,workday,https://vst.wd5.myworkdayjobs.com/vistra_careers/job/Irving-Texas/Engineer--Grid-Integration-and-Interconnection-Services_40014514-1,,0,,TX,south,0,2,mid,0,,unspecified,0,2026-08-24,28,2026-09-21,2026-09-21,4,At least 4 year,0,,,,,,,0,0,,a97fe9320dd24c75,5206,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
92704960c9402947,Vistra,utility,Product Strategy & Development Associate II,siting_dev,2,workday,https://vst.wd5.myworkdayjobs.com/vistra_careers/job/Irving-Texas/Product-Strategy---Development-Associate-II_40016466-1,remote_national,0,0,TX,south,0,2,mid,0,,remote,1,2026-08-18,34,2026-09-21,2026-09-21,,,0,,,,,,,0,0,,3c12f355ceec2be3,4825,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
994d0561fabec547,Vistra,utility,Lead Data Engineer,software_data,0,workday,https://vst.wd5.myworkdayjobs.com/vistra_careers/job/Irving-Texas/Lead-Data-Engineer_40016302-2,,0,,TX,south,0,3,senior,0,,unspecified,0,2026-07-17,66,2026-09-21,2026-09-21,7,7-9 year,0,,,,,,,0,0,,ae78ce370b7a3feb,3433,1,0,0,0,0,1,1,0,0,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
4dd1cf7fb2d958ca,Vistra,utility,Lead Risk Analyst - Modeling and Valuation,market_commercial,2,workday,https://vst.wd5.myworkdayjobs.com/vistra_careers/job/Irving-Texas/Lead-Risk-Analyst---Modeling-and-Valuation_40016272-3,,0,,TX,south,0,3,senior,0,,hybrid,0,2026-07-13,70,2026-09-21,2026-09-21,3,3-5 year,0,,,,,,,0,0,,ed9c5e4dd25aeb6b,2999,1,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0c1446b2b3cf0ce2,Vistra,utility,Principal Devops Platform Engineer,software_data,0,workday,https://vst.wd5.myworkdayjobs.com/vistra_careers/job/Irving-Texas/Principal-Devops-Platform-Engineer_40016158-2,,0,,TX,south,0,4,staff_principal,0,,unspecified,0,2026-06-30,83,2026-09-21,2026-09-21,,,0,,,,,,,0,0,,6a03cde0549db016,4537,1,1,0,0,0,1,0,1,1,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0cfa66df74e4a424,Vistra,utility,Sr. Nuclear Instructor (Database Administrator),other,0,workday,https://vst.wd5.myworkdayjobs.com/vistra_careers/job/Perry-Ohio/Sr-Nuclear-Instructor--Database-Administrator-_40016010-1,,0,,OH,midwest,0,3,senior,0,,unspecified,0,2026-06-23,90,2026-09-21,2026-09-21,,,0,,,,,,,0,0,,3980284801e51e9f,2823,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
31e6dfe55e1f4b6a,Vistra,utility,"Lead Developer - Python , Gen AI",ai_ml,0,workday,https://vst.wd5.myworkdayjobs.com/vistra_careers/job/Irving-Texas/Lead-Developer-Python-AI-Gen_40015445-1,,0,,TX,south,0,3,senior,0,,unspecified,0,2026-05-19,125,2026-09-21,2026-09-21,6,6–9 year,0,,,,,,,0,0,,d1f2b5b736ef9d11,4408,0,0,0,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
557ac759b944053d,Vistra,utility,Principal Data Engineer,software_data,0,workday,https://vst.wd5.myworkdayjobs.com/vistra_careers/job/Irving-Texas/Principal-Data-Engineer_40012555-1,,0,,TX,south,0,4,staff_principal,0,,unspecified,0,2026-05-19,125,2026-09-21,2026-09-21,9,9 -11  year,0,,,,,,,0,0,,311bde0b63abc5db,4393,0,1,0,0,0,0,1,1,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
505ab21654323b94,Voltus,energy_analytics,"Senior Software Engineer, Infrastructure",software_data,0,lever,https://jobs.lever.co/voltus/ef77db50-32a3-4284-a0ab-b07f7a6517ba,remote_national,0,0,,,0,3,senior,0,,remote,1,2026-08-26T19:59:48.811000+00:00,26,2026-09-21,2026-09-21,,,1,160000.0,190000.0,175000.0,30000.0,structured,year,0,0,,c2f9e1be0cfd2625,2617,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0
658e035634eab613,Wabash Valley Power Alliance,cooperative,Artificial Intelligence/Machine Learning Engineer,ai_ml,0,smartrecruiters,https://api.smartrecruiters.com/v1/companies/WabashValleyPowerAlliance/postings/744000122038811,indianapolis,1,2,IN,midwest,0,2,mid,0,0.0,onsite,0,2026-04-21T14:12:56.218Z,153,2026-09-21,2026-09-21,,,0,,,,,,,0,0,,f07d2482bc41db07,5831,1,1,1,0,0,1,0,0,1,0,0,1,1,0,0,0,0,1,0,0,1,1,0,0,1,1,0,1
2676810bc882e88b,Xcel Energy,utility,Senior Security and Compliance Analyst,regulatory,2,workday,https://xcelenergy.wd1.myworkdayjobs.com/External/job/Minneapolis-MN-55401/Senior-Security-and-Compliance-Analyst_JR116510-1,denver,1,3,MN,midwest,1,3,senior,0,0.0,hybrid,0,2026-09-18,3,2026-09-21,2026-09-21,4,at least 4 year,1,84900.0,120566.0,102733.0,35666.0,text,year,0,0,"$84,900.00 to $120,566.00",0985b971e7add839,8671,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,1,0,1,1,0,1
afb65e8030e59f7d,Xcel Energy,utility,"Environmental Analyst III or IV - Amarillo, TX",sustainability,3,workday,https://xcelenergy.wd1.myworkdayjobs.com/External/job/Amarillo-TX-79101/Environmental-Analyst-IV---Amarillo--TX_JR115346-1,,0,,TX,south,0,3,senior,0,,unspecified,0,2026-09-16,5,2026-09-21,2026-09-21,,,1,73700.0,102733.0,88216.5,29033.0,text,year,0,0,"$73,700.00 to $102,733.00",63c8a5b25721701d,8351,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,1,0,1
96ab94bac57720b9,Xcel Energy,utility,Data Analyst or Data Analyst Senior - AMLD,software_data,2,workday,https://xcelenergy.wd1.myworkdayjobs.com/External/job/Denver-CO-80223/Data-Analyst-or-Data-Analyst-Senior---AMLD_JR116302-1,denver,1,3,CO,west,1,3,senior,0,0.0,unspecified,0,2026-09-16,5,2026-09-21,2026-09-21,5,Minimum of 5 year,1,64100.0,120566.0,92333.0,56466.0,text,year,0,0,"$64,100.00 to $120,566.00",c4b7ef54a690ae68,6738,1,1,0,0,0,0,1,0,0,0,0,1,1,0,1,0,0,0,0,0,1,1,1,0,1,1,0,1
e6e6f4faa63bc9d0,Xcel Energy,utility,Data Analyst - AMLD,software_data,2,workday,https://xcelenergy.wd1.myworkdayjobs.com/External/job/Denver-CO-80223/Data-Analyst---AMLD_JR116303-1,denver,1,3,CO,west,1,2,mid,0,0.0,unspecified,0,2026-09-16,5,2026-09-21,2026-09-21,,,1,64100.0,90966.0,77533.0,26866.0,text,year,0,0,"$64,100.00 to $90,966.00",e02c9da0234b3a02,5567,1,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,1,1,0,1,1,0,1
713d35b3f546f666,Xcel Energy,utility,Senior Regulatory Specialist,regulatory,0,workday,https://xcelenergy.wd1.myworkdayjobs.com/External/job/790-Buchanan/Senior-Regulatory-Specialist_JR115925-1,,0,,NM,west,0,3,senior,0,,unspecified,0,2026-09-16,5,2026-09-21,2026-09-21,10,Minimum of 10 year,1,84900.0,120566.0,102733.0,35666.0,text,year,0,0,"$84,900.00 to $120,566.00",fc6b29d1642bc38b,7350,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,1,0,0,1,1,1,0,1,1,0,1
75082218231b909e,Xcel Energy,utility,"Environmental Analyst V (Construction Stormwater) - Denver, CO",sustainability,2,workday,https://xcelenergy.wd1.myworkdayjobs.com/External/job/Denver-CO-80205/Environmental-Analyst-V--Construction-Stormwater----Denver--CO_JR116361-1,denver,1,3,CO,west,1,3,senior,0,0.0,unspecified,0,2026-09-15,6,2026-09-21,2026-09-21,,,1,97600.0,138600.0,118100.0,41000.0,text,year,0,0,"$97,600.00 to $138,600.00",8436328f59ea26b6,7419,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,1,0,1
4bbd2c161c120572,Xcel Energy,utility,"Transmission Planning Engineer, or Staff, or Senior Engineer",grid_power,0,workday,https://xcelenergy.wd1.myworkdayjobs.com/External/job/Denver-CO-80205/Transmission-Planning-Engineer--or-Staff--or-Senior-Engineer_JR113290-1,denver,1,3,CO,west,1,4,staff_principal,0,0.0,hybrid,0,2026-09-11,10,2026-09-21,2026-09-21,0,explicit no-experience statement,1,70000.0,88666.0,79333.0,18666.0,text,year,0,0,"$70,000 - $88,666",4dc2a586b3600abe,17086,1,0,1,1,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,1,0,1,1,0,1
d4557d1ffe42ef02,Xcel Energy,utility,Resource Planning Analyst I or II or Senior,grid_power,2,workday,https://xcelenergy.wd1.myworkdayjobs.com/External/job/Amarillo-TX-79101/Resource-Planning-Analyst-I-or-II-or-Senior_JR116173-1,denver,1,3,TX,south,0,3,senior,0,0.0,unspecified,0,2026-09-09,12,2026-09-21,2026-09-21,,,1,84900.0,159400.0,122150.0,74500.0,text,year,0,0,"$84,900.00 to $159,400.00",3c3503258e00221a,6975,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,1,0,1
2a0c14025831dde8,Xcel Energy,utility,Senior/Principal Data Analyst,software_data,2,workday,https://xcelenergy.wd1.myworkdayjobs.com/External/job/Denver-CO-80205/Senior-Principal-Data-Analyst_JR116333-1,minneapolis,1,3,CO,west,1,4,staff_principal,0,0.0,unspecified,0,2026-09-09,12,2026-09-21,2026-09-21,5,Minimum of 5 year,1,84900.0,138600.0,111750.0,53700.0,text,year,0,0,"$84,900.00 to $138,600.00",ada4966aae790fe8,7928,0,1,0,0,0,0,1,0,0,1,0,1,0,1,1,0,0,0,0,0,1,1,1,0,1,1,0,1
aaa1406b5bc332b0,Xcel Energy,utility,Senior Resource Planning Analyst (or Resource Planning Analyst II or I),grid_power,2,workday,https://xcelenergy.wd1.myworkdayjobs.com/External/job/Denver-CO-80205/Senior-Resource-Planning-Analyst_JR115285-1,denver,1,3,CO,west,1,3,senior,0,0.0,unspecified,0,2026-09-03,18,2026-09-21,2026-09-21,,,1,84900.0,159400.0,122150.0,74500.0,text,year,0,0,"$84,900.00 to $159,400.00",da0d35fff8175cf0,10135,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,1,0,1
2d27007f917b9644,Xcel Energy,utility,Principal Rate Analyst,other,2,workday,https://xcelenergy.wd1.myworkdayjobs.com/External/job/Denver-CO-80205/Principal-Rate-Analyst_JR114016-1,denver,1,3,CO,west,1,4,staff_principal,0,0.0,unspecified,0,2026-09-02,19,2026-09-21,2026-09-21,,,1,97600.0,138600.0,118100.0,41000.0,text,year,0,0,"$97,600.00 to $138,600.00",9be222d7c5f5f856,6039,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,0,1,1,0,1
3569b860c086e0ed,Yes Energy,energy_analytics,Data Engineer II,software_data,2,greenhouse,https://job-boards.greenhouse.io/yesenergy/jobs/5284694008,denver,1,3,CO,west,1,2,mid,0,24.16,hybrid,0,2026-06-26T16:05:05-04:00,87,2026-09-21,2026-09-21,,,1,100000.0,125000.0,112500.0,25000.0,text,year,0,0,"$100,000-125,000",5e9c92589e29a743,8897,1,1,0,0,0,0,1,1,1,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0
9eb9f6f74e6e1a6a,Yes Energy,energy_analytics,Senior Settlements Analyst,other,2,greenhouse,https://job-boards.greenhouse.io/yesenergy/jobs/5408738008,remote_national,0,0,,,0,3,senior,0,,remote,1,2026-08-27T16:27:25-04:00,25,2026-09-21,2026-09-21,,,1,130000.0,160000.0,145000.0,30000.0,text,year,0,0,"$130,000 - $160,000",efa429642c3857b7,7673,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0
